"REQ_ID","PROGRAMME","CONCURRENT_PROGRAM_NAME","DEBUT","DUREE_MIN","PARAMETRES"
48026631,"Validation de factures","APPRVL","27/05 03:16:08",274,8,"293, All, , , , , , , , 2182, N, 1000, 1000, N"
48026633,"Validation de factures","APPRVL","27/05 03:16:08",274,8,"307, All, , , , , , , , 2254, N, 1000, 1000, N"
48026634,"Validation de factures","APPRVL","27/05 03:16:08",274,8,"318, All, , , , , , , , 2322, N, 1000, 1000, N"
48026636,"Validation de factures","APPRVL","27/05 03:16:08",274,8,"335, All, , , , , , , , 2180, N, 1000, 1000, N"
48026638,"Validation de factures","APPRVL","27/05 03:16:08",274,8,"350, All, , , , , , , , 2282, N, 1000, 1000, N"
48026639,"Validation de factures","APPRVL","27/05 03:16:08",274,8,"351, All, , , , , , , , 2284, N, 1000, 1000, N"
48026640,"Validation de factures","APPRVL","27/05 03:16:08",274,8,"359, All, , , , , , , , 2318, N, 1000, 1000, N"
48026637,"Validation de factures","APPRVL","27/05 03:16:08",274,8,"342, All, , , , , , , , 2212, N, 1000, 1000, N"
48026647,"Validation de factures","APPRVL","27/05 03:16:08",274,8,"202, All, , , , , , , , 2377, N, 1000, 1000, N"
48026641,"Validation de factures","APPRVL","27/05 03:16:08",274,8,"142, All, , , , , , , , 2356, N, 1000, 1000, N"
48026645,"Validation de factures","APPRVL","27/05 03:16:08",274,8,"174, All, , , , , , , , 2184, N, 1000, 1000, N"
48026642,"Validation de factures","APPRVL","27/05 03:16:08",274,8,"143, All, , , , , , , , 2493, N, 1000, 1000, N"
48026646,"Validation de factures","APPRVL","27/05 03:16:08",274,8,"175, All, , , , , , , , 2186, N, 1000, 1000, N"
48026644,"Validation de factures","APPRVL","27/05 03:16:08",274,8,"91, All, , , , , , , , 2022, N, 1000, 1000, N"
48026643,"Validation de factures","APPRVL","27/05 03:16:08",274,8,"88, All, , , , , , , , 2022, N, 1000, 1000, N"
48026668,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"320, All, , , , , , , , 2326, N, 1000, 1000, N"
48026661,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"9727, All, , , , , , , , 3862, N, 1000, 1000, N"
48026657,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"6883, All, , , , , , , , 3544, N, 1000, 1000, N"
48026665,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"265, All, , , , , , , , 2214, N, 1000, 1000, N"
48026654,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"5581, All, , , , , , , , 3362, N, 1000, 1000, N"
48026651,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"2960, All, , , , , , , , 2682, N, 1000, 1000, N"
48026648,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"222, All, , , , , , , , 2451, N, 1000, 1000, N"
48026649,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"230, All, , , , , , , , 2236, N, 1000, 1000, N"
48026656,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"6143, All, , , , , , , , 3468, N, 1000, 1000, N"
48026658,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"6981, All, , , , , , , , 3562, N, 1000, 1000, N"
48026652,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"4940, All, , , , , , , , 3320, N, 1000, 1000, N"
48026670,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"356, All, , , , , , , , 2312, N, 1000, 1000, N"
48026660,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"9231, All, , , , , , , , 3752, N, 1000, 1000, N"
48026663,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"374, All, , , , , , , , 2540, N, 1000, 1000, N"
48026650,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"238, All, , , , , , , , 2366, N, 1000, 1000, N"
48026672,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"148, All, , , , , , , , 2156, N, 1000, 1000, N"
48026659,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"9685, All, , , , , , , , 3842, N, 1000, 1000, N"
48026653,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"4943, All, , , , , , , , 3320, N, 1000, 1000, N"
48026667,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"311, All, , , , , , , , 2284, N, 1000, 1000, N"
48026655,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"6121, All, , , , , , , , 2493, N, 1000, 1000, N"
48026666,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"305, All, , , , , , , , 2240, N, 1000, 1000, N"
48026669,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"344, All, , , , , , , , 2491, N, 1000, 1000, N"
48026671,"Validation de factures","APPRVL","27/05 03:16:09",274,8,"361, All, , , , , , , , 2336, N, 1000, 1000, N"
48026685,"Validation de factures","APPRVL","27/05 03:16:10",274,8,"6987, All, , , , , , , , 3566, N, 1000, 1000, N"
48026682,"Validation de factures","APPRVL","27/05 03:16:10",274,8,"5191, All, , , , , , , , 3334, N, 1000, 1000, N"
48026686,"Validation de factures","APPRVL","27/05 03:16:10",274,8,"8363, All, , , , , , , , 3662, N, 1000, 1000, N"
48026676,"Validation de factures","APPRVL","27/05 03:16:10",274,8,"208, All, , , , , , , , 2224, N, 1000, 1000, N"
48026688,"Validation de factures","APPRVL","27/05 03:16:10",274,8,"9203, All, , , , , , , , 2354, N, 1000, 1000, N"
48026684,"Validation de factures","APPRVL","27/05 03:16:10",274,8,"6398, All, , , , , , , , 3508, N, 1000, 1000, N"
48026674,"Validation de factures","APPRVL","27/05 03:16:10",274,8,"172, All, , , , , , , , 2176, N, 1000, 1000, N"
48026687,"Validation de factures","APPRVL","27/05 03:16:10",274,8,"9243, All, , , , , , , , 3764, N, 1000, 1000, N"
48026677,"Validation de factures","APPRVL","27/05 03:16:10",274,8,"216, All, , , , , , , , 2338, N, 1000, 1000, N"
48026678,"Validation de factures","APPRVL","27/05 03:16:10",274,8,"231, All, , , , , , , , 2274, N, 1000, 1000, N"
48026680,"Validation de factures","APPRVL","27/05 03:16:10",274,8,"3120, All, , , , , , , , 2722, N, 1000, 1000, N"
48026681,"Validation de factures","APPRVL","27/05 03:16:10",274,8,"4960, All, , , , , , , , 3320, N, 1000, 1000, N"
48026675,"Validation de factures","APPRVL","27/05 03:16:10",274,8,"176, All, , , , , , , , 2192, N, 1000, 1000, N"
48026683,"Validation de factures","APPRVL","27/05 03:16:10",274,8,"6391, All, , , , , , , , 3508, N, 1000, 1000, N"
48026679,"Validation de factures","APPRVL","27/05 03:16:10",274,8,"239, All, , , , , , , , 2429, N, 1000, 1000, N"
48026673,"Validation de factures","APPRVL","27/05 03:16:10",274,8,"169, All, , , , , , , , 2110, N, 1000, 1000, N"
48026703,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"212, All, , , , , , , , 2284, N, 1000, 1000, N"
48026664,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"377, All, , , , , , , , 2120, N, 1000, 1000, N"
48026708,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"9623, All, , , , , , , , 3782, N, 1000, 1000, N"
48026700,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"194, All, , , , , , , , 2112, N, 1000, 1000, N"
48026692,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"290, All, , , , , , , , 2164, N, 1000, 1000, N"
48026697,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"144, All, , , , , , , , 2449, N, 1000, 1000, N"
48026717,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"327, All, , , , , , , , 2449, N, 1000, 1000, N"
48026706,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"236, All, , , , , , , , 2354, N, 1000, 1000, N"
48026704,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"215, All, , , , , , , , 2300, N, 1000, 1000, N"
48026691,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"129, All, , , , , , , , 2389, N, 1000, 1000, N"
48026632,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"303, All, , , , , , , , 2228, N, 1000, 1000, N"
48026695,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"360, All, , , , , , , , 2328, N, 1000, 1000, N"
48026715,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"304, All, , , , , , , , 2230, N, 1000, 1000, N"
48026716,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"317, All, , , , , , , , 2485, N, 1000, 1000, N"
48026712,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"379, All, , , , , , , , 2150, N, 1000, 1000, N"
48026713,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"267, All, , , , , , , , 2220, N, 1000, 1000, N"
48026699,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"90, All, , , , , , , , 2022, N, 1000, 1000, N"
48026690,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"249, All, , , , , , , , 2128, N, 1000, 1000, N"
48026696,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"140, All, , , , , , , , 2320, N, 1000, 1000, N"
48026693,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"313, All, , , , , , , , 2294, N, 1000, 1000, N"
48026701,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"200, All, , , , , , , , 2464, N, 1000, 1000, N"
48026711,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"4340, All, , , , , , , , 3062, N, 1000, 1000, N"
48026662,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"371, All, , , , , , , , 2528, N, 1000, 1000, N"
48026709,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"3861, All, , , , , , , , 2984, N, 1000, 1000, N"
48026710,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"4341, All, , , , , , , , 3082, N, 1000, 1000, N"
48026714,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"296, All, , , , , , , , 2370, N, 1000, 1000, N"
48026689,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"372, All, , , , , , , , 2532, N, 1000, 1000, N"
48026707,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"8106, All, , , , , , , , 3624, N, 1000, 1000, N"
48026698,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"84, All, , , , , , , , 2025, N, 1000, 1000, N"
48026702,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"207, All, , , , , , , , 2206, N, 1000, 1000, N"
48026705,"Validation de factures","APPRVL","27/05 03:16:11",274,8,"232, All, , , , , , , , 2276, N, 1000, 1000, N"
48026734,"Validation de factures","APPRVL","27/05 03:16:12",274,7,"6396, All, , , , , , , , 3508, N, 1000, 1000, N"
48026728,"Validation de factures","APPRVL","27/05 03:16:12",274,7,"234, All, , , , , , , , 2284, N, 1000, 1000, N"
48026730,"Validation de factures","APPRVL","27/05 03:16:12",274,7,"4897, All, , , , , , , , 3286, N, 1000, 1000, N"
48026725,"Validation de factures","APPRVL","27/05 03:16:12",274,7,"193, All, , , , , , , , 2098, N, 1000, 1000, N"
48026735,"Validation de factures","APPRVL","27/05 03:16:12",274,7,"8403, All, , , , , , , , 3682, N, 1000, 1000, N"
48026727,"Validation de factures","APPRVL","27/05 03:16:12",274,7,"228, All, , , , , , , , 2224, N, 1000, 1000, N"
48026732,"Validation de factures","APPRVL","27/05 03:16:12",274,7,"4942, All, , , , , , , , 3320, N, 1000, 1000, N"
48026737,"Validation de factures","APPRVL","27/05 03:16:12",274,7,"408, All, , , , , , , , 2138, N, 1000, 1000, N"
48026721,"Validation de factures","APPRVL","27/05 03:16:12",274,7,"82, All, , , , , , , , 2022, N, 1000, 1000, N"
48026722,"Validation de factures","APPRVL","27/05 03:16:12",274,7,"167, All, , , , , , , , 2102, N, 1000, 1000, N"
48026729,"Validation de factures","APPRVL","27/05 03:16:12",274,7,"3880, All, , , , , , , , 3002, N, 1000, 1000, N"
48026731,"Validation de factures","APPRVL","27/05 03:16:12",274,7,"5767, All, , , , , , , , 3404, N, 1000, 1000, N"
48026736,"Validation de factures","APPRVL","27/05 03:16:12",274,7,"4380, All, , , , , , , , 3102, N, 1000, 1000, N"
48026740,"Validation de factures","APPRVL","27/05 03:16:12",274,7,"102, All, , , , , , , , 2041, N, 1000, 1000, N"
48026733,"Validation de factures","APPRVL","27/05 03:16:12",274,7,"5821, All, , , , , , , , 3442, N, 1000, 1000, N"
48026723,"Validation de factures","APPRVL","27/05 03:16:12",274,7,"178, All, , , , , , , , 2379, N, 1000, 1000, N"
48026720,"Validation de factures","APPRVL","27/05 03:16:12",274,7,"132, All, , , , , , , , 2224, N, 1000, 1000, N"
48026718,"Validation de factures","APPRVL","27/05 03:16:12",274,7,"331, All, , , , , , , , 2144, N, 1000, 1000, N"
48026719,"Validation de factures","APPRVL","27/05 03:16:12",274,7,"363, All, , , , , , , , 2348, N, 1000, 1000, N"
48026739,"Validation de factures","APPRVL","27/05 03:16:13",274,7,"258, All, , , , , , , , 2172, N, 1000, 1000, N"
48026738,"Validation de factures","APPRVL","27/05 03:16:13",274,7,"375, All, , , , , , , , 2544, N, 1000, 1000, N"
48026746,"Validation de factures","APPRVL","27/05 03:16:15",274,7,"149, All, , , , , , , , 2180, N, 1000, 1000, N"
48026752,"Validation de factures","APPRVL","27/05 03:16:15",274,7,"225, All, , , , , , , , 2372, N, 1000, 1000, N"
48026751,"Validation de factures","APPRVL","27/05 03:16:15",274,7,"219, All, , , , , , , , 2358, N, 1000, 1000, N"
48026753,"Validation de factures","APPRVL","27/05 03:16:15",274,7,"3860, All, , , , , , , , 2982, N, 1000, 1000, N"
48026749,"Validation de factures","APPRVL","27/05 03:16:15",274,7,"107, All, , , , , , , , 2061, N, 1000, 1000, N"
48026724,"Validation de factures","APPRVL","27/05 03:16:15",274,7,"184, All, , , , , , , , 2274, N, 1000, 1000, N"
48026748,"Validation de factures","APPRVL","27/05 03:16:15",274,7,"177, All, , , , , , , , 2196, N, 1000, 1000, N"
48026745,"Validation de factures","APPRVL","27/05 03:16:15",274,7,"126, All, , , , , , , , 2379, N, 1000, 1000, N"
48026754,"Validation de factures","APPRVL","27/05 03:16:15",274,7,"2920, All, , , , , , , , 2642, N, 1000, 1000, N"
48026726,"Validation de factures","APPRVL","27/05 03:16:15",274,7,"217, All, , , , , , , , 2340, N, 1000, 1000, N"
48026744,"Validation de factures","APPRVL","27/05 03:16:15",274,7,"367, All, , , , , , , , 2433, N, 1000, 1000, N"
48026750,"Validation de factures","APPRVL","27/05 03:16:15",274,7,"203, All, , , , , , , , 2379, N, 1000, 1000, N"
48026694,"Validation de factures","APPRVL","27/05 03:16:15",274,7,"338, All, , , , , , , , 2387, N, 1000, 1000, N"
48026742,"Validation de factures","APPRVL","27/05 03:16:15",274,7,"315, All, , , , , , , , 2304, N, 1000, 1000, N"
48026755,"Validation de factures","APPRVL","27/05 03:16:15",274,7,"4941, All, , , , , , , , 3320, N, 1000, 1000, N"
48026743,"Validation de factures","APPRVL","27/05 03:16:15",274,7,"345, All, , , , , , , , 2224, N, 1000, 1000, N"
48026747,"Validation de factures","APPRVL","27/05 03:16:15",274,7,"150, All, , , , , , , , 2374, N, 1000, 1000, N"
48026741,"Validation de factures","APPRVL","27/05 03:16:15",274,7,"281, All, , , , , , , , 2431, N, 1000, 1000, N"
48026760,"Validation de factures","APPRVL","27/05 03:16:16",274,7,"8128, All, , , , , , , , 3650, N, 1000, 1000, N"
48026763,"Validation de factures","APPRVL","27/05 03:16:16",274,7,"4921, All, , , , , , , , 3292, N, 1000, 1000, N"
48026759,"Validation de factures","APPRVL","27/05 03:16:16",274,7,"6387, All, , , , , , , , 3506, N, 1000, 1000, N"
48026769,"Validation de factures","APPRVL","27/05 03:16:16",274,7,"130, All, , , , , , , , 2415, N, 1000, 1000, N"
48026762,"Validation de factures","APPRVL","27/05 03:16:16",274,7,"3840, All, , , , , , , , 2962, N, 1000, 1000, N"
48026768,"Validation de factures","APPRVL","27/05 03:16:16",274,7,"266, All, , , , , , , , 2218, N, 1000, 1000, N"
48026765,"Validation de factures","APPRVL","27/05 03:16:16",274,7,"419, All, , , , , , , , 2122, N, 1000, 1000, N"
48026767,"Validation de factures","APPRVL","27/05 03:16:16",274,7,"257, All, , , , , , , , 2170, N, 1000, 1000, N"
48026766,"Validation de factures","APPRVL","27/05 03:16:16",274,7,"380, All, , , , , , , , 2160, N, 1000, 1000, N"
48026771,"Validation de factures","APPRVL","27/05 03:16:16",274,7,"285, All, , , , , , , , 2104, N, 1000, 1000, N"
48026757,"Validation de factures","APPRVL","27/05 03:16:16",274,7,"5805, All, , , , , , , , 3426, N, 1000, 1000, N"
48026758,"Validation de factures","APPRVL","27/05 03:16:16",274,7,"5825, All, , , , , , , , 3432, N, 1000, 1000, N"
48026756,"Validation de factures","APPRVL","27/05 03:16:16",274,7,"4929, All, , , , , , , , 3320, N, 1000, 1000, N"
48026764,"Validation de factures","APPRVL","27/05 03:16:16",274,7,"409, All, , , , , , , , 2158, N, 1000, 1000, N"
48026770,"Validation de factures","APPRVL","27/05 03:16:16",274,7,"275, All, , , , , , , , 2332, N, 1000, 1000, N"
48026761,"Validation de factures","APPRVL","27/05 03:16:16",274,7,"3240, All, , , , , , , , 2804, N, 1000, 1000, N"
48026847,"Traitement du processeur enfant de validation de factures","WORKERAPPRVL","27/05 03:16:23",274,6,"All, 2964, , , , , , , , N, 48026627, 1000, 3841, "
48026849,"Traitement du processeur enfant de validation de factures","WORKERAPPRVL","27/05 03:16:23",274,6,"All, 2162, , , , , , , , N, 48026630, 1000, 289, 1"
48026848,"Traitement du processeur enfant de validation de factures","WORKERAPPRVL","27/05 03:16:23",274,6,"All, 2126, , , , , , , , N, 48026628, 1000, 417, 1"
48026850,"Traitement du processeur enfant de validation de factures","WORKERAPPRVL","27/05 03:16:24",274,5,"All, 2154, , , , , , , , N, 48026635, 1000, 333, 1"
48026852,"Traitement du processeur enfant de validation de factures","WORKERAPPRVL","27/05 03:16:24",274,5,"All, 2318, , , , , , , , N, 48026640, 1000, 359, 1"
48026851,"Traitement du processeur enfant de validation de factures","WORKERAPPRVL","27/05 03:16:24",274,5,"All, 3508, , , , , , , , N, 48026625, 1000, 6397, "
48026853,"Traitement du processeur enfant de validation de factures","WORKERAPPRVL","27/05 03:16:24",274,5,"All, 3508, , , , , , , , N, 48026624, 1000, 6393, "
48026860,"Traitement du processeur enfant de validation de factures","WORKERAPPRVL","27/05 03:16:25",274,5,"All, 2182, , , , , , , , N, 48026631, 1000, 293, 1"
48026856,"Traitement du processeur enfant de validation de factures","WORKERAPPRVL","27/05 03:16:25",274,5,"All, 2284, , , , , , , , N, 48026639, 1000, 351, 1"
48026857,"Traitement du processeur enfant de validation de factures","WORKERAPPRVL","27/05 03:16:25",274,5,"All, 2254, , , , , , , , N, 48026633, 1000, 307, 1"
