Sté CAP,Région CA,Sté Cde,Cde,Ligne Cde,Projet,Num tâche,Date clô,Date fer,Type dépense,Compte imputation,Fournisseur,Qté Cde.,Qté reçue,Qté Fact. Rapprochée,Prix U.,Montant Prov.,Motif rejet,Description article
0001,DSW,0001,4242222,2,FA0049847V,GX0214418G,31/05/18,30/11/18,SOUS TRAITANTS,0001.DSW.611000.65111.0.B00002237S.A00015363H.FA0049847V.0.0.0.0,DTMI DISTRIBUTION TECHNIQUE ET MAINTENANCE INDUSTRIELLE,1,1,0,1170,1170,Le projet / tÃ¢che FA0049847V/GX0214418G n'est pas valide Ã  la date du 31-MAR-26,Régularisation suivant devis 16022475 du 30/09/2016 intervention sanofi pour rempl pompe
0001,DSW,0001,3871384,1,FA0049847V,GT0214419H,28/11/18,28/05/19,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DSW.606350.64132.0.B00002237S.A00015363H.FA0049847V.0.0.0.0,DISTRIBUTION SANITAIRE CHAUFFAGE,1,1,0,"496,71","496,71",Le projet / tÃ¢che FA0049847V/GT0214419H n'est pas valide Ã  la date du 31-MAR-26,COMMANDE DE REGULARISATION SELON BON 137161  POMPE DE RELEVAGE KINDARENA
0001,DSW,0001,4205661,1,FA0049847V,GX0214418G,31/05/18,30/11/18,SOUS TRAITANTS,0001.DSW.611000.65111.0.B00002237S.A00015363H.FA0049847V.0.0.0.0,VEOLIA WATER STI,1,1,0,497,497,Le projet / tÃ¢che FA0049847V/GX0214418G n'est pas valide Ã  la date du 31-MAR-26,CREATION DE PIQUAGES SUR LES MODULES ECS POUR ENTREPRENDRE L'OPERATION DE DETARTRAGE SELON OFFRE N° MDO.162112 POSTE 1
0001,DSW,0001,4091553,1,FA0049847V,GX0214418G,31/05/18,30/11/18,SOUS TRAITANTS,0001.DSW.611000.65111.0.B00002237S.A00015363H.FA0049847V.0.0.0.0,VEOLIA WATER STI,1,1,0,1004,1004,Le projet / tÃ¢che FA0049847V/GX0214418G n'est pas valide Ã  la date du 31-MAR-26,Pourriez-vous réactiver le prestataire AQUABELLEC (disparu de la liste?) pour valider le poste 3 / suivi des rejets hydrocarbures issue du contrat TAR de CCV2.
0001,DSW,0001,4130155,1,FA0049847V,GX0214418G,31/05/18,30/11/18,ACHAT MAT.PIECES DETACHEES,0001.DSW.601000.65121.0.B00002237S.A00015363H.FA0049847V.0.0.0.0,DISTRIBUTION SANITAIRE CHAUFFAGE,1,1,0,"164,97","164,97",Le projet / tÃ¢che FA0049847V/GX0214418G n'est pas valide Ã  la date du 31-MAR-26,COMMANDE SUIVANT BON B119892
0001,DSW,0001,4130155,2,FA0049847V,GX0214418G,31/05/18,30/11/18,ACHAT MAT.PIECES DETACHEES,0001.DSW.601000.65121.0.B00002237S.A00015363H.FA0049847V.0.0.0.0,DISTRIBUTION SANITAIRE CHAUFFAGE,1,1,0,"117,74","117,74",Le projet / tÃ¢che FA0049847V/GX0214418G n'est pas valide Ã  la date du 31-MAR-26,COMMANDE SUIVANT BON B119941
0001,DSW,0001,4130155,3,FA0049847V,GX0214418G,31/05/18,30/11/18,ACHAT MAT.PIECES DETACHEES,0001.DSW.601000.65121.0.B00002237S.A00015363H.FA0049847V.0.0.0.0,DISTRIBUTION SANITAIRE CHAUFFAGE,1,1,0,"15,43","15,43",Le projet / tÃ¢che FA0049847V/GX0214418G n'est pas valide Ã  la date du 31-MAR-26,COMMANDE SUIVANT BON B120040
0001,DSW,0001,4149291,1,FA0049847V,GX0214418G,31/05/18,30/11/18,ACHAT MAT.PIECES DETACHEES,0001.DSW.601000.65121.0.B00002237S.A00015363H.FA0049847V.0.0.0.0,DISTRIBUTION SANITAIRE CHAUFFAGE,1,1,0,"182,73","182,73",Le projet / tÃ¢che FA0049847V/GX0214418G n'est pas valide Ã  la date du 31-MAR-26,COMMANDE DE REGULARISATION SELON OFFRE 146096 ROBINET THERMOSTATIQUES
0001,DSW,0001,4288619,1,FA0049847V,GT0214419H,28/11/18,28/05/19,SOUS TRAITANTS,0001.DSW.611000.64131.0.B00002237S.A00015363H.FA0049847V.0.0.0.0,ANGE NACHBAUER,1,1,0,385,385,Le projet / tÃ¢che FA0049847V/GT0214419H n'est pas valide Ã  la date du 31-MAR-26,réparation fuite ECS collège Guy de Maupassant à Chaumont en Vexin selon votre devis N°7001
0001,DRW,0001,BC879408,1,FA0059262T,GX1197658A,26/11/24,26/11/25,LOCATION MATERIEL OUTILL,0001.DRW.613500.65111.0.B00002659X.A00008571P.FA0059262T.0.0.0.0,ICS MTA FRANCE SAS,1,1,",854275305",13999,2040,Le projet / tÃ¢che FA0059262T/GX1197658A n'est pas valide Ã  la date du 31-MAR-26,ICS COOLENERGY-Commande suIvant devIs QUO-239785-M1B6J5  V3
0001,DRW,0001,BC888444,1,FA0082211X,GX1201634T,25/04/24,25/10/24,SOUS TRAITANTS,0001.DRW.611000.65111.XXX0551.B00001951S.A00013581H.FA0082211X.0.0.0.0,SOGETH SOC GENERALE THERMIQUE,1,1,0,3200,3200,Le projet / tÃ¢che FA0082211X/GX1201634T n'est pas valide Ã  la date du 31-MAR-26,P6 MO GF Marceau
0001,DRW,0001,BC897652,1,FA0019808J,GX1205033F,25/06/24,25/06/25,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DRW.606350.65121.0.B00003207V.A00008577X.FA0019808J.0.0.0.0,ATELIER DE BOBINAGE DES MUREAUX,1,1,0,1904,1904,Le projet / tÃ¢che FA0019808J/GX1205033F n'est pas valide Ã  la date du 31-MAR-26,AXIMO POMPE PRIMAIRE N°2  ABM N°2303479
0001,DRW,0001,4913555,1,FA0019192J,GX0795011X,27/11/23,27/05/24,SOUS TRAITANTS,0001.DRW.611000.65111.0.B00001309M.A00008309S.FA0019192J.0.0.0.0,S.I.T.E,2870,2870,0,1,2870,Le projet / tÃ¢che FA0019192J/GX0795011X n'est pas valide Ã  la date du 31-MAR-26,SUITE DEVIS N° 134/2021 DU 03/02/2021
0001,DRW,0001,4914056,1,FA0055029H,GL0219501H,21/11/22,21/05/24,AUTRES PRESTATIONS BIOMASSE,0001.DRW.611600.62183.0.B00001321B.A00015870J.FA0055029H.0.0.0.0,ORTEC INDUSTRIE,1,1,",381526104",2490,1540,Le projet / tÃ¢che FA0055029H/GL0219501H n'est pas valide Ã  la date du 31-MAR-26,COMMANDE SELON DEVIS N°2021.03.0176 EVACUATION DES CENDRE CHAUFFERIE BOIS HORIZON (FUT) POUR ACCES CONTACTER MR DA SILVA AU 0669773572 ORTEC ILE DE FRANCE91420 MORANGIS
0001,DRW,0001,4917792,1,FA0019986L,GT0787709Z,27/12/22,27/06/23,SOUS TRAITANTS,0001.DRW.611000.64111.0.B00001304G.A00008624A.FA0019986L.0.0.0.0,FRANCHE COMTE TRAVAUX PUBLICS,1,1,0,"15606,4","15606,4",Le projet / tÃ¢che FA0019986L/GT0787709Z n'est pas valide Ã  la date du 31-MAR-26,Commande selon votre offre n° 02200588 du 18/11/20
0001,DRW,0001,BC001418,1,FA0019789M,GX0785538G,28/12/21,28/06/22,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DRW.606350.65121.0.B00001337V.A00008568L.FA0019789M.0.0.0.0,SIEMENS SAS,1,1,0,1935,1935,Le projet / tÃ¢che FA0019789M/GX0785538G n'est pas valide Ã  la date du 31-MAR-26,C20167006-1 - REPRISE EYANCHEITE LT DESENFUMAGE R+3 4
0001,DRW,0001,4918490,1,FA0018967D,GX0806450W,02/08/23,02/02/24,SOUS TRAITANTS,0001.DRW.611000.65111.0.B00001319Z.A00008280J.FA0018967D.0.0.0.0,IAMP,1,1,",877577885",22790,2790,Le projet / tÃ¢che FA0018967D/GX0806450W n'est pas valide Ã  la date du 31-MAR-26,DEVIS N°  DEV00000860
0001,DRW,0001,4921493,1,FA0063696G,GX0816537H,28/12/21,28/06/22,SOUS TRAITANTS,0001.DRW.611000.65111.0.B00001309M.A00008223V.FA0063696G.0.0.0.0,SYSTEMES INGENIERIE MATERIELS,"1791,28","1791,28",0,1,"1791,28",Le projet / tÃ¢che FA0063696G/GX0816537H n'est pas valide Ã  la date du 31-MAR-26,Suite devis DE211768 - Entretien petit bassin Consommables - Piscine Cachan
0001,DRW,0001,4923539,1,FA0066487D,GT0823148W,28/12/21,28/06/22,SOUS TRAITANTS,0001.DRW.611000.64111.0.B00001315V.A00008308R.FA0066487D.0.0.0.0,NETTYCLEAN SERVICES,4320,4320,0,1,4320,Le projet / tÃ¢che FA0066487D/GT0823148W n'est pas valide Ã  la date du 31-MAR-26,Commande selon devis n SO1175-REMPLACEMENT BOUCHES D'EXTRACTION AUTOREGLABLES-LOT38-PARIS HABITAT
0001,DRW,0001,4923870,1,FA0020196A,GT0824375P,28/12/21,28/06/22,SOUS TRAITANTS,0001.DRW.611000.64111.0.B00001309M.A00008646A.FA0020196A.0.0.0.0,FERME CESSATION ICS FROID ET CLIMATISATION,1,1,0,1250,1250,Le projet / tÃ¢che FA0020196A/GT0824375P n'est pas valide Ã  la date du 31-MAR-26,Remplacement de la batterie CTA cuisine en terrasse suivant devis N° D2104-00030 du 22/04/2021
0001,DRW,0001,BC037207,1,FA0019190G,GX0845659B,27/12/22,27/06/23,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DRW.606350.65121.0.B00001315V.A00008308R.FA0019190G.0.0.0.0,ACORUS,6,6,1,2748,13740,Le projet / tÃ¢che FA0019190G/GX0845659B n'est pas valide Ã  la date du 31-MAR-26,REMPLACEMENT DE 6 PCF
0001,DRW,0001,BC044116,1,FA0007982W,GX0841392C,23/02/23,23/08/23,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DRW.606350.65121.0.B00001342A.A00002338G.FA0007982W.0.0.0.0,INSTIT EUROPEEN SURVEILL PREDICTIV MACHI,1,1,",563413053","5243,4","2289,2",Le projet / tÃ¢che FA0007982W/GX0841392C n'est pas valide Ã  la date du 31-MAR-26,"Analyses de carburants pour le site de PSA POISSYPY036, PY037, PY043, PY461"
0001,DRW,0001,BC045298,1,FA0019939H,GX0836978L,31/12/22,30/06/23,SOUS TRAITANTS,0001.DRW.611000.65111.0.B00001305H.A00008615P.FA0019939H.0.0.0.0,UNIPROTECT SECURITE,1,1,",819672131","7905,6","1425,6",Le projet / tÃ¢che FA0019939H/GX0836978L n'est pas valide Ã  la date du 31-MAR-26,P1/2/3/4/5/6/7-BENNAMA-UNIPROTEC-MISE EN PLACE DE 4 AGENTS DE SECURITE DE 08H A 20H SUR 4 SITES ALFORTVILLE-DEVIS 202106125
0001,DRW,0001,4929645,1,FA0007686J,GX0844345H,01/04/22,01/10/22,ACHAT MAT.PIECES DETACHEES,0001.DRW.601000.65121.0.B00001337V.A00002042W.FA0007686J.0.0.0.0,TROPICAL TRADE OVERSEAS,"3226,99","3226,99","1369,88",1,"1857,11",Le projet / tÃ¢che FA0007686J/GX0844345H n'est pas valide Ã  la date du 31-MAR-26,Validation de votre offre numéro DE1851
0001,DRW,0001,BC064055,1,FA0019939H,GT0853680R,31/03/23,30/09/23,SOUS TRAITANTS,0001.DRW.611000.64111.0.B00001305H.A00008615P.FA0019939H.0.0.0.0,SO INGENIERIE,1,1,0,"6627,88","6627,88",Le projet / tÃ¢che FA0019939H/GT0853680R n'est pas valide Ã  la date du 31-MAR-26,LOCAL ECHANGEUR-MB-SO INGENIERIE-MISE EN PLACE VANNE REGULATION-DEVIS 2021 188
0001,DRW,0001,BC635487,1,FA0020278T,GX1091705Z,26/09/23,26/03/24,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DRW.606350.65121.0.B00001310N.A00008657M.FA0020278T.0.0.0.0,NEXELEC,1,1,",981288981",2405,45,Le projet / tÃ¢che FA0020278T/GX1091705Z n'est pas valide Ã  la date du 31-MAR-26,DRDK- GX1091705Z- NEXELEC 50 SONDES DE TEMPERATURES HOPITAL 77 PROVINS
0001,DRW,0001,BC903183,1,FA0071355K,GX1199731F,26/07/24,26/07/25,SOUS TRAITANTS,0001.DRW.611000.65111.0.B00001343B.A00019955B.FA0071355K.0.0.0.0,NOVALAIR ILE DE FRANCE,1,1,0,1240,1240,Le projet / tÃ¢che FA0071355K/GX1199731F n'est pas valide Ã  la date du 31-MAR-26,P6 - MIgnot - QualIfIcatIon mIse en servIce ZAC CAR T CELL
0001,DRW,0001,BC906640,1,FA0018848T,GX1204668R,28/10/24,28/10/25,SOUS TRAITANTS,0001.DRW.611000.65111.0.B00001309M.A00008183Z.FA0018848T.0.0.0.0,JJ BOMELEC,1,1,0,"1374,6","1374,6",Le projet / tÃ¢che FA0018848T/GX1204668R n'est pas valide Ã  la date du 31-MAR-26,JJ BOMELLEC PAUL EMILE VICTOR TRX SUIVANT DEVIS JJB 8916
0001,DRW,0001,BC911787,1,FA0007551F,GX1209291V,26/12/23,26/06/24,SOUS TRAITANTS,0001.DRW.611000.65111.0.B00001337V.A00001907S.FA0007551F.0.0.0.0,ZE-WATT,1,1,",950000015","34441,41","1722,07",Le projet / tÃ¢che FA0007551F/GX1209291V n'est pas valide Ã  la date du 31-MAR-26,EUROCONTROL. FournIture et pose de 2 Park pIed selon devIs 20230801KAR01 du 01/08/2023
0001,DRW,0001,BC928178,1,FA0071027M,GX1217991F,28/05/24,28/05/25,SOUS TRAITANTS,0001.DRW.611000.65111.0.B00001330L.A00023492W.FA0071027M.0.0.0.0,VENTEO ILE DE FRANCE,1,1,0,"2875,23","2875,23",Le projet / tÃ¢che FA0071027M/GX1217991F n'est pas valide Ã  la date du 31-MAR-26,Réserves audIt sondes C02
0001,DRW,0001,4691681,1,FA0020124T,GT0319737M,28/01/20,28/07/20,SOUS TRAITANTS,0001.DRW.611000.64111.0.B00001319Z.A00008637P.FA0020124T.0.0.0.0,DS & C ASSOCIES,1,1,0,1165,1165,Le projet / tÃ¢che FA0020124T/GT0319737M n'est pas valide Ã  la date du 31-MAR-26,MARTELET/REMPLACEMENT CANALISATIONS PASSANTES DANS LA S/ST/SUIVANT OFFRE 2018 03 026
0001,DRW,0001,4701870,1,FA0020125V,GX0319197Z,26/05/20,26/11/20,ACHAT MAT.PIECES DETACHEES,0001.DRW.601000.65121.0.B00001319Z.A00001855H.FA0020125V.0.0.0.0,AUTOMATISMES MAINTENANCE GROUPES ELECTROGENES,1941,1941,0,1,1941,Le projet / tÃ¢che FA0020125V/GX0319197Z n'est pas valide Ã  la date du 31-MAR-26,Validation de votre offre n° LBC2180606
0001,DRW,0001,4713533,1,FC0062654Y,GY0355261F,05/05/20,05/11/20,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DRW.231800.12110.0.B00001296Y.A00008620W.FC0062654Y.F20.0.0.0,ITRON FRANCE,1,1,",760631512","35823,43","8575,00027",Le projet / tÃ¢che FC0062654Y/GY0355261F n'est pas valide Ã  la date du 31-MAR-26,COMMANDE SUIVANT DEVIS N°9429061132 REMPLACEMENT COMPTEUR D'ENERGIE ZAC DESMOULINS CACHAN
0001,DRW,0001,4930890,1,FA0018859F,GT0842651H,26/08/22,26/02/23,ACHAT MAT.PIECES DETACHEES,0001.DRW.601000.64112.0.B00001310N.A00008192J.FA0018859F.0.0.0.0,NOVAR FRANCE,1,1,",331518424","901,79","602,83",Le projet / tÃ¢che FA0018859F/GT0842651H n'est pas valide Ã  la date du 31-MAR-26,"Contrôleur Serveur Web/ 10E.Uni, 6 Sor.0-10v, protocole Trend IP, XML, BACnet / gère jusqu'à 32 points / Alim. 230V"
0001,DRW,0001,4930890,2,FA0018859F,GT0842651H,26/08/22,26/02/23,ACHAT MAT.PIECES DETACHEES,0001.DRW.601000.64112.0.B00001310N.A00008192J.FA0018859F.0.0.0.0,NOVAR FRANCE,1,1,0,379,379,Le projet / tÃ¢che FA0018859F/GT0842651H n'est pas valide Ã  la date du 31-MAR-26,"Module d'extension pour IQ3v3.1 et IQ4, 8 points universels"
0001,DRW,0001,4930890,3,FA0018859F,GT0842651H,26/08/22,26/02/23,ACHAT MAT.PIECES DETACHEES,0001.DRW.601000.64112.0.B00001310N.A00008192J.FA0018859F.0.0.0.0,NOVAR FRANCE,1,1,0,"446,43","446,43",Le projet / tÃ¢che FA0018859F/GT0842651H n'est pas valide Ã  la date du 31-MAR-26,Afficheur tactile IQVIEW couleur 4.3 mono-contrôleur - Câble fourni
0001,DRW,0001,4930890,4,FA0018859F,GT0842651H,26/08/22,26/02/23,ACHAT MAT.PIECES DETACHEES,0001.DRW.601000.64112.0.B00001310N.A00008192J.FA0018859F.0.0.0.0,NOVAR FRANCE,3,3,0,"18,22","54,66",Le projet / tÃ¢che FA0018859F/GT0842651H n'est pas valide Ã  la date du 31-MAR-26,Sonde de température d'ambiance TB/TS
0001,DRW,0001,4930890,6,FA0018859F,GT0842651H,26/08/22,26/02/23,ACHAT MAT.PIECES DETACHEES,0001.DRW.601000.64112.0.B00001310N.A00008192J.FA0018859F.0.0.0.0,NOVAR FRANCE,1,1,0,"164,26","164,26",Le projet / tÃ¢che FA0018859F/GT0842651H n'est pas valide Ã  la date du 31-MAR-26,Sonde de température extérieure avec protection anti-rayonnement
0001,DRW,0001,4930890,7,FA0018859F,GT0842651H,26/08/22,26/02/23,ACHAT MAT.PIECES DETACHEES,0001.DRW.601000.64112.0.B00001310N.A00008192J.FA0018859F.0.0.0.0,NOVAR FRANCE,2,2,0,"71,4","142,8",Le projet / tÃ¢che FA0018859F/GT0842651H n'est pas valide Ã  la date du 31-MAR-26,"Multiplexeur 4DIX, Entrées TOR maintenues, 1 ANA 0/10V ou 4-20mA"
0001,DRW,0001,4931031,1,FA0007738T,GX0832582R,26/05/22,26/11/22,SOUS TRAITANTS,0001.DRW.611000.65111.0.B00001316W.A00002094E.FA0007738T.0.0.0.0,AQUAPROX TERTIAIRE,1,1,0,"2032,6","2032,6",Le projet / tÃ¢che FA0007738T/GX0832582R n'est pas valide Ã  la date du 31-MAR-26,Commande pour le désembouage réseau de chauffage
,,,,,,,,,,,,,,,,,,avec mémoite technique et analyses
,,,,,,,,,,,,,,,,,,suivant votre offre n° DEV2106P9500301
0001,DRW,0001,BC087280,1,FA0007738T,GX0832582R,26/05/22,26/11/22,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DRW.606350.65121.0.B00001316W.A00002094E.FA0007738T.0.0.0.0,COMPTOIR GENERAL DE ROBINETTERIE,1,1,0,"1000,26","1000,26",Le projet / tÃ¢che FA0007738T/GX0832582R n'est pas valide Ã  la date du 31-MAR-26,VANNE PAP. V95B+ACTELEC DN100
0001,DRW,0001,BC094045,1,FA0074175P,GT0875816W,30/06/22,31/12/22,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DRW.606350.64112.0.B00001305H.A00008298E.FA0074175P.0.0.0.0,WEISHAUPT,1,1,",937852928","20512,31","1274,78",Le projet / tÃ¢che FA0074175P/GT0875816W n'est pas valide Ã  la date du 31-MAR-26,CHAMPEVAL1-ALVES-WEISHAUPT-FOURNITURES DE DEUX CHAUDIERES WTC GW 100 A EN CASCADE AVEC ECHANGEUR A PLAQUES -DEVIS 21818343-PRENDRE RDV AVEC M ALVES POUR ADRESSE DE LIVRAISON SUR CRETEIL-
0001,DRW,0001,BC094710,1,FA0071355K,GT0877259K,26/05/22,26/11/22,SOUS TRAITANTS,0001.DRW.611000.64111.0.B00001343B.A00019955B.FA0071355K.0.0.0.0,NOVALAIR ILE DE FRANCE,1,1,",606965174",3015,1185,Le projet / tÃ¢che FA0071355K/GT0877259K n'est pas valide Ã  la date du 31-MAR-26,Régularisation selon devis 21060388 PA0621
0001,DRW,0001,BC109549,1,FA0022078N,GX0868983F,26/07/23,26/01/24,SOUS TRAITANTS,0001.DRW.611000.65111.0.B00001342A.A00005681F.FA0022078N.0.0.0.0,CHUBB FRANCE,1,1,",964595317","1234,3","43,7",Le projet / tÃ¢che FA0022078N/GX0868983F n'est pas valide Ã  la date du 31-MAR-26,CERTIFICATION N4
0001,DRW,0001,BC109549,2,FA0022078N,GX0868983F,26/07/23,26/01/24,SOUS TRAITANTS,0001.DRW.611000.65111.0.B00001342A.A00005681F.FA0022078N.0.0.0.0,CHUBB FRANCE,1,1,0,"1078,5","1078,5",Le projet / tÃ¢che FA0022078N/GX0868983F n'est pas valide Ã  la date du 31-MAR-26,CERTIFICATION N4
0001,DRW,0001,BC109549,3,FA0022078N,GX0868983F,26/07/23,26/01/24,SOUS TRAITANTS,0001.DRW.611000.65111.0.B00001342A.A00005681F.FA0022078N.0.0.0.0,CHUBB FRANCE,1,1,0,"310,8","310,8",Le projet / tÃ¢che FA0022078N/GX0868983F n'est pas valide Ã  la date du 31-MAR-26,CERTIFICATION N4
0001,DRW,0001,BC109549,4,FA0022078N,GX0868983F,26/07/23,26/01/24,SOUS TRAITANTS,0001.DRW.611000.65111.0.B00001342A.A00005681F.FA0022078N.0.0.0.0,CHUBB FRANCE,1,1,0,"761,5","761,5",Le projet / tÃ¢che FA0022078N/GX0868983F n'est pas valide Ã  la date du 31-MAR-26,CERTIFICATION N4
0001,DRW,0001,BC124468,1,FA0055727B,GX0881726L,26/07/23,26/01/24,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DRW.606350.65121.0.B00001315V.A00016014Y.FA0055727B.0.0.0.0,ENTREPRISE PARISIENNE DE FUMISTERIE ET DE DESINFECTION,1,1,",871752324","9551,83",1225,Le projet / tÃ¢che FA0055727B/GX0881726L n'est pas valide Ã  la date du 31-MAR-26,Commande selon devis N°C21-00992 (Mise en en acces et en sécurité hall b)EPFD  +Commande selon devis N°C20-03386B (Depoussiérage Hall B) EPFD au 166 Quai de Jemmapes Paris 10
0001,DRW,0001,BC125443,1,FA0007512L,GT0886766N,27/06/22,27/12/22,SOUS TRAITANTS,0001.DRW.611000.64111.0.B00001343B.A00001868Y.FA0007512L.0.0.0.0,JOAN MALABRE,1,1,0,"2483,78","2483,78",Le projet / tÃ¢che FA0007512L/GT0886766N n'est pas valide Ã  la date du 31-MAR-26,Installation Compteur Eau Froide
0001,DRW,0001,BC147313,1,FA0059105P,GL0231695P,30/11/22,31/05/24,S/T CONTROLES REGLEMENTAIRES,0001.DRW.611000.63151.0.B00001296Y.A00008613M.FA0059105P.0.0.0.0,APAVE EXPLOITATION FRANCE,1,1,0,"1360,5","1360,5",Le projet / tÃ¢che FA0059105P/GL0231695P n'est pas valide Ã  la date du 31-MAR-26,GL0231695P RESEAU GEOT MA 1 PAC APAVE INSPECTION PERIODIQUE
0001,DRW,0001,BC147313,2,FA0059105P,GL0231695P,30/11/22,31/05/24,S/T CONTROLES REGLEMENTAIRES,0001.DRW.611000.63151.0.B00001296Y.A00008613M.FA0059105P.0.0.0.0,APAVE EXPLOITATION FRANCE,1,1,0,"687,5","687,5",Le projet / tÃ¢che FA0059105P/GL0231695P n'est pas valide Ã  la date du 31-MAR-26,GL0231695P RESEAU GEOT MA 1 PAC APAVE INSPECTION PERIODIQUE
0001,DRW,0001,BC149265,1,FA0071359P,GT0901583B,27/12/22,27/06/23,SOUS TRAITANTS,0001.DRW.611000.64111.0.B00001343B.A00019955B.FA0071359P.0.0.0.0,SAKKARAH,1,1,0,"1252,3","1252,3",Le projet / tÃ¢che FA0071359P/GT0901583B n'est pas valide Ã  la date du 31-MAR-26,commande selon devis D210080118
0001,DRW,0001,BC157030,1,FA0024274J,GX0905160R,30/11/22,31/05/23,SOUS TRAITANTS,0001.DRW.611000.65111.0.B00001295X.A00009806T.FA0024274J.0.0.0.0,BELLINI,1,1,",917647059",13600,1120,Le projet / tÃ¢che FA0024274J/GX0905160R n'est pas valide Ã  la date du 31-MAR-26,Mise en place des 8 ventilo-convecteurs restaurant asiatique immeuble APOLLO selon devis n°21.10.00030 sans carottage
0001,DRW,0001,BC1679168,1,FA0072220T,GX1464078A,26/03/25,26/03/26,SOUS TRAITANTS,0001.DRW.611000.65111.0.B00001325F.A00020145S.FA0072220T.0.0.0.0,SECURITAS TECHNOLOGY SERVICES SAS,1,1,0,"103,28","103,28",Le projet / tÃ¢che FA0072220T/GX1464078A n'est pas valide Ã  la date du 31-MAR-26,RégularIsatIon sortIe agent de sécurIté le 20/01/2025
0001,DRW,0001,BC1679169,1,FA0072220T,GX1464078A,26/03/25,26/03/26,SOUS TRAITANTS,0001.DRW.611000.65111.0.B00001325F.A00020145S.FA0072220T.0.0.0.0,SECURITAS TECHNOLOGY SERVICES SAS,1,1,0,"103,28","103,28",Le projet / tÃ¢che FA0072220T/GX1464078A n'est pas valide Ã  la date du 31-MAR-26,RégularIsatIon sortIe agent de sécurIté le 27/01/2025.
0001,DRW,0001,BC1674111,1,FA0007512L,GT1467260R,26/03/25,26/03/26,SOUS TRAITANTS,0001.DRW.611000.64111.0.B00001343B.A00001868Y.FA0007512L.0.0.0.0,CALOR ENERGIE,1,1,0,500,500,Le projet / tÃ¢che FA0007512L/GT1467260R n'est pas valide Ã  la date du 31-MAR-26,MaIn d'uvre
0001,DRW,0001,BC1712536,1,FA0066825M,GT1484223S,25/04/25,25/04/26,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DRW.606350.64112.0.B00001310N.A00019131P.FA0066825M.0.0.0.0,STOCKMEIER FRANCE,1,1,",253221814","1874,72",1400,Imputation interdite pour le projet / tÃ¢che FA0066825M/GT1484223S sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,acIde sulfurIque
0001,DRW,0001,BC1724469,1,FA0019113V,GT1518441B,25/04/25,25/04/26,SOUS TRAITANTS,0001.DRW.611000.64111.0.B00001309M.A00008302J.FA0019113V.0.0.0.0,S.I.T.E,1,1,0,420,420,Imputation interdite pour le projet / tÃ¢che FA0019113V/GT1518441B sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,P3 REMPLACEMENT RADIATEUR SDB / CHEZ MR NZOUZI / CHOISY LE ROI DONGDA MENDES FRANCE GR517
0001,DSW,0001,BC413970,1,FC0076129K,GY0915666E,12/11/24,12/11/25,LOCATION MATERIEL OUTILL,0001.DSW.231600.12120.0.B00001547H.A00011800J.FC0076129K.F20.0.0.0,KILOUTOU ENERGIE,6,6,"4,31145714",350,"590,99",Le projet / tÃ¢che FC0076129K/GY0915666E n'est pas valide Ã  la date du 31-MAR-26,FORFAIT MENSUEL
0001,DSW,0001,BC413970,2,FC0076129K,GY0915666E,12/11/24,12/11/25,LOCATION MATERIEL OUTILL,0001.DSW.231600.12120.0.B00001547H.A00011800J.FC0076129K.F20.0.0.0,KILOUTOU ENERGIE,1,1,",452802326",860,"470,59",Le projet / tÃ¢che FC0076129K/GY0915666E n'est pas valide Ã  la date du 31-MAR-26,LocatIon Câble d'AlImentatIon ElectrIque Base VIe ABTP
0001,DSW,0001,BC1708258,1,FA0059071B,GX1521431Z,25/04/25,25/04/26,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DSW.606350.65121.0.B00001524G.A00016292N.FA0059071B.0.0.0.0,PUM,1,1,",81122461","425,85","80,39",Imputation interdite pour le projet / tÃ¢che FA0059071B/GX1521431Z sur un journal Ã  extourne automatique car ce projet ne sera plus valide Ã  la date de l'extourne 30-AVR-26,FournItures selon offre n° 10015586
0001,DSW,0001,BC725057,4,FA0060850Y,GX0924762R,26/11/24,26/11/25,ACHAT FOURN.ENT.PETIT EQUIPM,0001.DSW.606350.65121.0.B00002352Y.A00016554L.FA0060850Y.0.0.0.0,LA MAISON DU DOCUMENT,1,1,0,90,90,Le projet / tÃ¢che FA0060850Y/GX0924762R n'est pas valide Ã  la date du 31-MAR-26,CONCEPTION GRAPHIQUE
